wavelength_nm,irradiance
763.69,4.86136000E+14
763.70,4.86213000E+14
763.71,4.86296000E+14
763.72,4.86378000E+14
763.73,4.86455000E+14
763.74,4.86509000E+14
763.75,4.86489000E+14
763.76,4.86301000E+14
763.77,4.85856000E+14
763.78,4.85231000E+14
763.79,4.84758000E+14
763.80,4.84785000E+14
763.81,4.85307000E+14
763.82,4.85970000E+14
763.83,4.86447000E+14
763.84,4.86668000E+14
763.85,4.86729000E+14
763.86,4.86731000E+14
763.87,4.86725000E+14
763.88,4.86722000E+14
763.89,4.86715000E+14
763.90,4.86676000E+14
763.91,4.86531000E+14
763.92,4.86130000E+14
763.93,4.85274000E+14
763.94,4.83881000E+14
763.95,4.82230000E+14
763.96,4.80931000E+14
763.97,4.80462000E+14
763.98,4.80752000E+14
763.99,4.81357000E+14
764.00,4.81921000E+14
764.01,4.82399000E+14
764.02,4.82909000E+14
764.03,4.83503000E+14
764.04,4.84111000E+14
764.05,4.84614000E+14
764.06,4.84895000E+14
764.07,4.84906000E+14
764.08,4.84781000E+14
764.09,4.84754000E+14
764.10,4.84946000E+14
764.11,4.85316000E+14
764.12,4.85755000E+14
764.13,4.86145000E+14
764.14,4.86402000E+14
764.15,4.86526000E+14
764.16,4.86566000E+14
764.17,4.86543000E+14
764.18,4.86341000E+14
764.19,4.85514000E+14
764.20,4.83095000E+14
764.21,4.78019000E+14
764.22,4.70713000E+14
764.23,4.64438000E+14
764.24,4.63418000E+14
764.25,4.68474000E+14
764.26,4.75962000E+14
764.27,4.81770000E+14
764.28,4.84682000E+14
764.29,4.85676000E+14
764.30,4.85901000E+14
764.31,4.85920000E+14
764.32,4.85902000E+14
764.33,4.85884000E+14
764.34,4.85874000E+14
764.35,4.85871000E+14
764.36,4.85872000E+14
764.37,4.85873000E+14
764.38,4.85869000E+14
764.39,4.85855000E+14
764.40,4.85834000E+14
764.41,4.85810000E+14
764.42,4.85791000E+14
764.43,4.85779000E+14
764.44,4.85775000E+14
764.45,4.85775000E+14
764.46,4.85776000E+14
764.47,4.85772000E+14
764.48,4.85759000E+14
764.49,4.85737000E+14
764.50,4.85714000E+14
764.51,4.85695000E+14
764.52,4.85683000E+14
764.53,4.85679000E+14
764.54,4.85680000E+14
764.55,4.85681000E+14
764.56,4.85678000E+14
764.57,4.85667000E+14
764.58,4.85647000E+14
764.59,4.85624000E+14
764.60,4.85604000E+14
764.61,4.85590000E+14
764.62,4.85584000E+14
764.63,4.85584000E+14
764.64,4.85585000E+14
764.65,4.85583000E+14
764.66,4.85574000E+14
764.67,4.85555000E+14
764.68,4.85533000E+14
764.69,4.85512000E+14
764.70,4.85498000E+14
764.71,4.85492000E+14
764.72,4.85491000E+14
764.73,4.85493000E+14
764.74,4.85491000E+14
764.75,4.85478000E+14
764.76,4.85444000E+14
764.77,4.85377000E+14
764.78,4.85283000E+14
764.79,4.85187000E+14
764.80,4.85113000E+14
764.81,4.85053000E+14
764.82,4.84978000E+14
764.83,4.84897000E+14
764.84,4.84854000E+14
764.85,4.84860000E+14
764.86,4.84862000E+14
764.87,4.84799000E+14
764.88,4.84662000E+14
764.89,4.84523000E+14
764.90,4.84487000E+14
764.91,4.84586000E+14
764.92,4.84705000E+14
764.93,4.84611000E+14
764.94,4.84100000E+14
764.95,4.83117000E+14
764.96,4.81643000E+14
764.97,4.79504000E+14
764.98,4.76685000E+14
764.99,4.74060000E+14
765.00,4.73128000E+14
765.01,4.74541000E+14
765.02,4.77438000E+14
765.03,4.80431000E+14
765.04,4.82672000E+14
765.05,4.84004000E+14
765.06,4.84637000E+14
765.07,4.84862000E+14
765.08,4.84899000E+14
765.09,4.84868000E+14
765.10,4.84817000E+14
765.11,4.84756000E+14
765.12,4.84687000E+14
765.13,4.84612000E+14
765.14,4.84536000E+14
765.15,4.84467000E+14
765.16,4.84406000E+14
765.17,4.84350000E+14
765.18,4.84297000E+14
765.19,4.84242000E+14
765.20,4.84184000E+14
765.21,4.84117000E+14
765.22,4.84042000E+14
765.23,4.83957000E+14
765.24,4.83835000E+14
765.25,4.83541000E+14
765.26,4.82656000E+14
765.27,4.80294000E+14
765.28,4.75478000E+14
765.29,4.68659000E+14
765.30,4.63040000E+14
765.31,4.62591000E+14
765.32,4.67711000E+14
765.33,4.74591000E+14
765.34,4.79463000E+14
765.35,4.81666000E+14
765.36,4.82547000E+14
765.37,4.83232000E+14
765.38,4.83926000E+14
765.39,4.84439000E+14
765.40,4.84668000E+14
765.41,4.84656000E+14
765.42,4.84497000E+14
765.43,4.84243000E+14
765.44,4.83890000E+14
765.45,4.83490000E+14
765.46,4.83221000E+14
765.47,4.83227000E+14
765.48,4.83430000E+14
765.49,4.83608000E+14
765.50,4.83634000E+14
765.51,4.83550000E+14
765.52,4.83419000E+14
765.53,4.83026000E+14
765.54,4.81507000E+14
765.55,4.77112000E+14
765.56,4.67897000E+14
765.57,4.54535000E+14
765.58,4.43129000E+14
765.59,4.41817000E+14
765.60,4.52038000E+14
765.61,4.66464000E+14
765.62,4.77079000E+14
765.63,4.81568000E+14
765.64,4.81813000E+14
765.65,4.80281000E+14
765.66,4.78387000E+14
765.67,4.75998000E+14
765.68,4.71879000E+14
765.69,4.65234000E+14
765.70,4.56892000E+14
765.71,4.49106000E+14
765.72,4.44440000E+14
765.73,4.44309000E+14
765.74,4.48051000E+14
765.75,4.53788000E+14
765.76,4.60203000E+14
765.77,4.66772000E+14
765.78,4.72730000E+14
765.79,4.77121000E+14
765.80,4.79697000E+14
765.81,4.80940000E+14
765.82,4.81441000E+14
765.83,4.81595000E+14
765.84,4.81639000E+14
765.85,4.81702000E+14
765.86,4.81822000E+14
765.87,4.81950000E+14
765.88,4.81942000E+14
765.89,4.81500000E+14
765.90,4.80096000E+14
765.91,4.76908000E+14
765.92,4.70874000E+14
765.93,4.60496000E+14
765.94,4.43539000E+14
765.95,4.19163000E+14
765.96,3.93402000E+14
765.97,3.79879000E+14
765.98,3.88561000E+14
765.99,4.14478000E+14
766.00,4.42705000E+14
766.01,4.62408000E+14
766.02,4.72162000E+14
766.03,4.75490000E+14
766.04,4.76129000E+14
766.05,4.76362000E+14
766.06,4.76792000E+14
766.07,4.76665000E+14
766.08,4.74179000E+14
766.09,4.66287000E+14
766.10,4.49713000E+14
766.11,4.25283000E+14
766.12,4.01801000E+14
766.13,3.91703000E+14
766.14,4.00329000E+14
766.15,4.21337000E+14
766.16,4.42594000E+14
766.17,4.54141000E+14
766.18,4.52670000E+14
766.19,4.43213000E+14
766.20,4.36467000E+14
766.21,4.40303000E+14
766.22,4.52944000E+14
766.23,4.66415000E+14
766.24,4.75176000E+14
766.25,4.79096000E+14
766.26,4.80375000E+14
766.27,4.80521000E+14
766.28,4.79425000E+14
766.29,4.75014000E+14
766.30,4.63442000E+14
766.31,4.42421000E+14
766.32,4.17402000E+14
766.33,4.01841000E+14
766.34,4.05585000E+14
766.35,4.24596000E+14
766.36,4.46702000E+14
766.37,4.63699000E+14
766.38,4.74207000E+14
766.39,4.79727000E+14
766.40,4.82003000E+14
766.41,4.82423000E+14
766.42,4.81789000E+14
766.43,4.80431000E+14
766.44,4.78767000E+14
766.45,4.77655000E+14
766.46,4.77845000E+14
766.47,4.79176000E+14
766.48,4.80675000E+14
766.49,4.81493000E+14
766.50,4.81543000E+14
766.51,4.81292000E+14
766.52,4.81126000E+14
766.53,4.81015000E+14
766.54,4.80786000E+14
766.55,4.80484000E+14
766.56,4.80300000E+14
766.57,4.80182000E+14
766.58,4.79343000E+14
766.59,4.75570000E+14
766.60,4.64725000E+14
766.61,4.42389000E+14
766.62,4.09495000E+14
766.63,3.77810000E+14
766.64,3.64968000E+14
766.65,3.77671000E+14
766.66,4.00906000E+14
766.67,4.08396000E+14
766.68,3.84882000E+14
766.69,3.41286000E+14
766.70,3.09970000E+14
766.71,3.17679000E+14
766.72,3.60358000E+14
766.73,4.10891000E+14
766.74,4.47635000E+14
766.75,4.67117000E+14
766.76,4.75618000E+14
766.77,4.79098000E+14
766.78,4.80576000E+14
766.79,4.81268000E+14
766.80,4.81672000E+14
766.81,4.81991000E+14
766.82,4.82296000E+14
766.83,4.82605000E+14
766.84,4.82921000E+14
766.85,4.83236000E+14
766.86,4.83517000E+14
766.87,4.83715000E+14
766.88,4.83825000E+14
766.89,4.83912000E+14
766.90,4.84037000E+14
766.91,4.84164000E+14
766.92,4.84176000E+14
766.93,4.83995000E+14
766.94,4.83648000E+14
766.95,4.83215000E+14
766.96,4.82747000E+14
766.97,4.82311000E+14
766.98,4.82053000E+14
766.99,4.82091000E+14
767.00,4.82340000E+14
767.01,4.82496000E+14
767.02,4.82235000E+14
767.03,4.81515000E+14
767.04,4.80666000E+14
767.05,4.80101000E+14
767.06,4.79956000E+14
767.07,4.80051000E+14
767.08,4.80067000E+14
767.09,4.79677000E+14
767.10,4.78700000E+14
767.11,4.77222000E+14
767.12,4.75381000E+14
767.13,4.72861000E+14
767.14,4.68422000E+14
767.15,4.60316000E+14
767.16,4.48589000E+14
767.17,4.37613000E+14
767.18,4.34176000E+14
767.19,4.41055000E+14
767.20,4.54028000E+14
767.21,4.66488000E+14
767.22,4.74994000E+14
767.23,4.79744000E+14
767.24,4.82159000E+14
767.25,4.83340000E+14
767.26,4.83890000E+14
767.27,4.84136000E+14
767.28,4.84248000E+14
767.29,4.84307000E+14
767.30,4.84355000E+14
767.31,4.84435000E+14
767.32,4.84569000E+14
767.33,4.84726000E+14
767.34,4.84849000E+14
767.35,4.84914000E+14
767.36,4.84939000E+14
767.37,4.84947000E+14
767.38,4.84945000E+14
767.39,4.84919000E+14
767.40,4.84832000E+14
767.41,4.84610000E+14
767.42,4.84146000E+14
767.43,4.83361000E+14
767.44,4.82344000E+14
767.45,4.81373000E+14
767.46,4.80760000E+14
767.47,4.80710000E+14
767.48,4.81281000E+14
767.49,4.82274000E+14
767.50,4.83258000E+14
767.51,4.83856000E+14
767.52,4.83957000E+14
767.53,4.83655000E+14
767.54,4.83121000E+14
767.55,4.82593000E+14
767.56,4.82292000E+14
767.57,4.82277000E+14
767.58,4.82464000E+14
767.59,4.82807000E+14
767.60,4.83278000E+14
767.61,4.83769000E+14
767.62,4.84148000E+14
767.63,4.84375000E+14
767.64,4.84483000E+14
767.65,4.84503000E+14
767.66,4.84420000E+14
767.67,4.84212000E+14
767.68,4.83932000E+14
767.69,4.83746000E+14
767.70,4.83805000E+14
767.71,4.84073000E+14
767.72,4.84375000E+14
767.73,4.84576000E+14
767.74,4.84641000E+14
767.75,4.84547000E+14
767.76,4.84218000E+14
767.77,4.83573000E+14
767.78,4.82715000E+14
767.79,4.81975000E+14
767.80,4.81662000E+14
767.81,4.81805000E+14
767.82,4.82262000E+14
767.83,4.82901000E+14
767.84,4.83579000E+14
767.85,4.84129000E+14
767.86,4.84447000E+14
767.87,4.84526000E+14
767.88,4.84437000E+14
767.89,4.84295000E+14
767.90,4.84214000E+14
767.91,4.84219000E+14
767.92,4.84257000E+14
767.93,4.84303000E+14
767.94,4.84380000E+14
767.95,4.84482000E+14
767.96,4.84531000E+14
767.97,4.84397000E+14
767.98,4.83913000E+14
767.99,4.82954000E+14
768.00,4.81650000E+14
768.01,4.80461000E+14
768.02,4.79883000E+14
768.03,4.80081000E+14
768.04,4.80831000E+14
768.05,4.81721000E+14
768.06,4.82417000E+14
768.07,4.82833000E+14
768.08,4.83077000E+14
768.09,4.83270000E+14
768.10,4.83444000E+14
768.11,4.83565000E+14
768.12,4.83568000E+14
768.13,4.83327000E+14
768.14,4.82624000E+14
768.15,4.81304000E+14
768.16,4.79580000E+14
768.17,4.78010000E+14
768.18,4.76698000E+14
768.19,4.74132000E+14
768.20,4.66809000E+14
768.21,4.50949000E+14
768.22,4.27213000E+14
768.23,4.04929000E+14
768.24,3.97674000E+14
768.25,4.10639000E+14
768.26,4.35051000E+14
768.27,4.57578000E+14
768.28,4.71608000E+14
768.29,4.78174000E+14
768.30,4.80719000E+14
768.31,4.81707000E+14
768.32,4.82239000E+14
768.33,4.82586000E+14
768.34,4.82656000E+14
768.35,4.82376000E+14
768.36,4.81901000E+14
768.37,4.81513000E+14
768.38,4.81387000E+14
768.39,4.81535000E+14
768.40,4.81933000E+14
768.41,4.82535000E+14
768.42,4.83203000E+14
768.43,4.83756000E+14
768.44,4.84103000E+14
768.45,4.84273000E+14
768.46,4.84340000E+14
768.47,4.84349000E+14
768.48,4.84290000E+14
768.49,4.84114000E+14
768.50,4.83806000E+14
768.51,4.83468000E+14
768.52,4.83229000E+14
768.53,4.83025000E+14
768.54,4.82619000E+14
768.55,4.82012000E+14
768.56,4.81645000E+14
768.57,4.81900000E+14
768.58,4.82584000E+14
768.59,4.83148000E+14
768.60,4.83286000E+14
768.61,4.83139000E+14
768.62,4.83047000E+14
768.63,4.83200000E+14
768.64,4.83512000E+14
768.65,4.83796000E+14
768.66,4.83957000E+14
768.67,4.83978000E+14
768.68,4.83823000E+14
768.69,4.83377000E+14
768.70,4.82499000E+14
768.71,4.81235000E+14
768.72,4.80039000E+14
768.73,4.79570000E+14
768.74,4.80075000E+14
768.75,4.81138000E+14
768.76,4.82144000E+14
768.77,4.82771000E+14
768.78,4.82952000E+14
768.79,4.82615000E+14
768.80,4.81673000E+14
768.81,4.80341000E+14
768.82,4.79308000E+14
768.83,4.79275000E+14
768.84,4.80237000E+14
768.85,4.81493000E+14
768.86,4.82356000E+14
768.87,4.82657000E+14
768.88,4.82627000E+14
768.89,4.82553000E+14
768.90,4.82566000E+14
768.91,4.82630000E+14
768.92,4.82605000E+14
768.93,4.82298000E+14
768.94,4.81587000E+14
768.95,4.80591000E+14
768.96,4.79691000E+14
768.97,4.79274000E+14
768.98,4.79418000E+14
768.99,4.79806000E+14
769.00,4.79887000E+14
769.01,4.79066000E+14
769.02,4.76823000E+14
769.03,4.73032000E+14
769.04,4.68651000E+14
769.05,4.65815000E+14
769.06,4.66179000E+14
769.07,4.68787000E+14
769.08,4.70305000E+14
769.09,4.67870000E+14
769.10,4.62100000E+14
769.11,4.57500000E+14
769.12,4.58645000E+14
769.13,4.65385000E+14
769.14,4.73318000E+14
769.15,4.78733000E+14
769.16,4.81162000E+14
769.17,4.81882000E+14
769.18,4.81947000E+14
769.19,4.81690000E+14
769.20,4.81100000E+14
769.21,4.80300000E+14
769.22,4.79705000E+14
769.23,4.79671000E+14
769.24,4.80082000E+14
769.25,4.80455000E+14
769.26,4.80420000E+14
769.27,4.79895000E+14
769.28,4.78890000E+14
769.29,4.77432000E+14
769.30,4.75597000E+14
769.31,4.73082000E+14
769.32,4.68331000E+14
769.33,4.58185000E+14
769.34,4.39538000E+14
769.35,4.13723000E+14
769.36,3.90008000E+14
769.37,3.81076000E+14
769.38,3.91720000E+14
769.39,4.14234000E+14
769.40,4.36738000E+14
769.41,4.52977000E+14
769.42,4.63138000E+14
769.43,4.69350000E+14
769.44,4.73066000E+14
769.45,4.75210000E+14
769.46,4.76602000E+14
769.47,4.77775000E+14
769.48,4.78825000E+14
769.49,4.79633000E+14
769.50,4.80105000E+14
769.51,4.80246000E+14
769.52,4.80141000E+14
769.53,4.79938000E+14
769.54,4.79802000E+14
769.55,4.79833000E+14
769.56,4.79964000E+14
769.57,4.80001000E+14
769.58,4.79882000E+14
769.59,4.79834000E+14
769.60,4.80117000E+14
769.61,4.80709000E+14
769.62,4.81364000E+14
769.63,4.81862000E+14
769.64,4.82133000E+14
769.65,4.82207000E+14
769.66,4.82129000E+14
769.67,4.81928000E+14
769.68,4.81651000E+14
769.69,4.81392000E+14
769.70,4.81233000E+14
769.71,4.81135000E+14
769.72,4.80866000E+14
769.73,4.79981000E+14
769.74,4.77833000E+14
769.75,4.73950000E+14
769.76,4.68987000E+14
769.77,4.65166000E+14
769.78,4.64791000E+14
769.79,4.67968000E+14
769.80,4.72558000E+14
769.81,4.76357000E+14
769.82,4.78602000E+14
769.83,4.79612000E+14
769.84,4.79865000E+14
769.85,4.79509000E+14
769.86,4.78381000E+14
769.87,4.76518000E+14
769.88,4.74772000E+14
769.89,4.74428000E+14
769.90,4.75896000E+14
769.91,4.78240000E+14
769.92,4.80245000E+14
769.93,4.81424000E+14
769.94,4.81915000E+14
769.95,4.82001000E+14
769.96,4.81906000E+14
769.97,4.81780000E+14
769.98,4.81693000E+14
769.99,4.81642000E+14
770.00,4.81574000E+14
770.01,4.81462000E+14
770.02,4.81355000E+14
770.03,4.81268000E+14
770.04,4.80969000E+14
770.05,4.79652000E+14
770.06,4.75008000E+14
770.07,4.61732000E+14
770.08,4.32416000E+14
770.09,3.85758000E+14
770.10,3.37822000E+14
770.11,3.17266000E+14
770.12,3.38920000E+14
770.13,3.87152000E+14
770.14,4.33226000E+14
770.15,4.61598000E+14
770.16,4.74099000E+14
770.17,4.78408000E+14
770.18,4.79898000E+14
770.19,4.80733000E+14
770.20,4.81377000E+14
770.21,4.81763000E+14
770.22,4.81835000E+14
770.23,4.81664000E+14
770.24,4.81392000E+14
770.25,4.81150000E+14
770.26,4.81029000E+14
770.27,4.81062000E+14
770.28,4.81212000E+14
770.29,4.81399000E+14
770.30,4.81585000E+14
770.31,4.81795000E+14
770.32,4.82032000E+14
770.33,4.82233000E+14
770.34,4.82344000E+14
770.35,4.82368000E+14
770.36,4.82323000E+14
770.37,4.82192000E+14
770.38,4.81978000E+14
770.39,4.81792000E+14
770.40,4.81784000E+14
770.41,4.81967000E+14
770.42,4.82194000E+14
770.43,4.82296000E+14
770.44,4.82169000E+14
770.45,4.81764000E+14
770.46,4.81117000E+14
770.47,4.80358000E+14
770.48,4.79640000E+14
770.49,4.79110000E+14
770.50,4.78980000E+14
770.51,4.79373000E+14
770.52,4.80080000E+14
770.53,4.80700000E+14
770.54,4.81042000E+14
770.55,4.81236000E+14
770.56,4.81478000E+14
770.57,4.81823000E+14
770.58,4.82191000E+14
770.59,4.82459000E+14
770.60,4.82536000E+14
770.61,4.82436000E+14
770.62,4.82286000E+14
770.63,4.82217000E+14
770.64,4.82238000E+14
770.65,4.82226000E+14
770.66,4.82034000E+14
770.67,4.81608000E+14
770.68,4.81074000E+14
770.69,4.80699000E+14
770.70,4.80699000E+14
770.71,4.81055000E+14
770.72,4.81540000E+14
770.73,4.81869000E+14
770.74,4.81817000E+14
770.75,4.81289000E+14
770.76,4.80389000E+14
770.77,4.79456000E+14
770.78,4.78913000E+14
770.79,4.78961000E+14
770.80,4.79401000E+14
770.81,4.79819000E+14
770.82,4.79952000E+14
770.83,4.79876000E+14
770.84,4.79889000E+14
770.85,4.80198000E+14
770.86,4.80715000E+14
770.87,4.81161000E+14
770.88,4.81346000E+14
770.89,4.81291000E+14
770.90,4.81096000E+14
770.91,4.80776000E+14
770.92,4.80293000E+14
770.93,4.79723000E+14
770.94,4.79305000E+14
770.95,4.79235000E+14
770.96,4.79467000E+14
770.97,4.79756000E+14
770.98,4.79903000E+14
770.99,4.79967000E+14
771.00,4.80196000E+14
771.01,4.80692000E+14
771.02,4.81254000E+14
771.03,4.81603000E+14
771.04,4.81622000E+14
771.05,4.81378000E+14
771.06,4.81039000E+14
771.07,4.80774000E+14
771.08,4.80622000E+14
771.09,4.80453000E+14
771.10,4.80121000E+14
771.11,4.79676000E+14
771.12,4.79346000E+14
771.13,4.79254000E+14
771.14,4.79232000E+14
771.15,4.78957000E+14
771.16,4.78246000E+14
771.17,4.77308000E+14
771.18,4.76643000E+14
771.19,4.76305000E+14
771.20,4.75053000E+14
771.21,4.70085000E+14
771.22,4.57930000E+14
771.23,4.37982000E+14
771.24,4.17392000E+14
771.25,4.09007000E+14
771.26,4.19266000E+14
771.27,4.40711000E+14
771.28,4.60501000E+14
771.29,4.72363000E+14
771.30,4.77659000E+14
771.31,4.79711000E+14
771.32,4.80430000E+14
771.33,4.80220000E+14
771.34,4.78348000E+14
771.35,4.72864000E+14
771.36,4.61664000E+14
771.37,4.46134000E+14
771.38,4.33822000E+14
771.39,4.33400000E+14
771.40,4.45298000E+14
771.41,4.61067000E+14
771.42,4.72483000E+14
771.43,4.77514000E+14
771.44,4.78163000E+14
771.45,4.76520000E+14
771.46,4.73701000E+14
771.47,4.70852000E+14
771.48,4.69603000E+14
771.49,4.70886000E+14
771.50,4.73924000E+14
771.51,4.77083000E+14
771.52,4.79315000E+14
771.53,4.80486000E+14
771.54,4.80869000E+14
771.55,4.80784000E+14
771.56,4.80516000E+14
771.57,4.80256000E+14
771.58,4.79846000E+14
771.59,4.78285000E+14
771.60,4.72799000E+14
771.61,4.58461000E+14
771.62,4.31609000E+14
771.63,3.97741000E+14
771.64,3.73858000E+14
771.65,3.75155000E+14
771.66,3.99036000E+14
771.67,4.28924000E+14
771.68,4.51622000E+14
771.69,4.64534000E+14
771.70,4.70064000E+14
771.71,4.70303000E+14
771.72,4.66729000E+14
771.73,4.60831000E+14
771.74,4.52757000E+14
771.75,4.41321000E+14
771.76,4.28817000E+14
771.77,4.23428000E+14
771.78,4.31322000E+14
771.79,4.48406000E+14
771.80,4.64811000E+14
771.81,4.74825000E+14
771.82,4.79081000E+14
771.83,4.80388000E+14
771.84,4.80667000E+14
771.85,4.80675000E+14
771.86,4.80611000E+14
771.87,4.80498000E+14
771.88,4.80327000E+14
771.89,4.80111000E+14
771.90,4.79923000E+14
771.91,4.79871000E+14
771.92,4.80002000E+14
771.93,4.80199000E+14
771.94,4.80256000E+14
771.95,4.80061000E+14
771.96,4.79709000E+14
771.97,4.79448000E+14
771.98,4.79471000E+14
771.99,4.79732000E+14
772.00,4.80001000E+14
772.01,4.80134000E+14
772.02,4.80184000E+14
772.03,4.80254000E+14
772.04,4.80345000E+14
772.05,4.80362000E+14
772.06,4.80120000E+14
772.07,4.79153000E+14
772.08,4.76376000E+14
772.09,4.70324000E+14
772.10,4.60967000E+14
772.11,4.51972000E+14
772.12,4.49134000E+14
772.13,4.54549000E+14
772.14,4.64110000E+14
772.15,4.72177000E+14
772.16,4.76555000E+14
772.17,4.78242000E+14
772.18,4.78794000E+14
772.19,4.79001000E+14
772.20,4.79005000E+14
772.21,4.78771000E+14
772.22,4.78359000E+14
772.23,4.77943000E+14
772.24,4.77574000E+14
772.25,4.76884000E+14
772.26,4.75274000E+14
772.27,4.72777000E+14
772.28,4.70655000E+14
772.29,4.70473000E+14
772.30,4.72406000E+14
772.31,4.75079000E+14
772.32,4.77109000E+14
772.33,4.78133000E+14
772.34,4.78471000E+14
772.35,4.78477000E+14
772.36,4.78334000E+14
772.37,4.78102000E+14
772.38,4.77772000E+14
772.39,4.77308000E+14
772.40,4.76727000E+14
772.41,4.76071000E+14
772.42,4.75239000E+14
772.43,4.73874000E+14
772.44,4.71527000E+14
772.45,4.68068000E+14
772.46,4.64132000E+14
772.47,4.61053000E+14
772.48,4.59838000E+14
772.49,4.59737000E+14
772.50,4.57815000E+14
772.51,4.50842000E+14
772.52,4.39560000E+14
772.53,4.31000000E+14
772.54,4.32900000E+14
772.55,4.44967000E+14
772.56,4.59416000E+14
772.57,4.69654000E+14
772.58,4.74705000E+14
772.59,4.76583000E+14
772.60,4.77123000E+14
772.61,4.77269000E+14
772.62,4.77426000E+14
772.63,4.77690000E+14
772.64,4.78013000E+14
772.65,4.78337000E+14
772.66,4.78590000E+14
772.67,4.78657000E+14
772.68,4.78425000E+14
772.69,4.77817000E+14
772.70,4.76772000E+14
772.71,4.75378000E+14
772.72,4.74105000E+14
772.73,4.73640000E+14
772.74,4.74233000E+14
772.75,4.75361000E+14
772.76,4.76288000E+14
772.77,4.76722000E+14
772.78,4.76746000E+14
772.79,4.76531000E+14
772.80,4.76364000E+14
772.81,4.76602000E+14
772.82,4.77320000E+14
772.83,4.78210000E+14
772.84,4.78872000E+14
772.85,4.79083000E+14
772.86,4.78844000E+14
772.87,4.78327000E+14
772.88,4.77814000E+14
772.89,4.77553000E+14
772.90,4.77553000E+14
772.91,4.77445000E+14
772.92,4.76272000E+14
772.93,4.71827000E+14
772.94,4.60098000E+14
772.95,4.37635000E+14
772.96,4.08257000E+14
772.97,3.86475000E+14
772.98,3.87102000E+14
772.99,4.09525000E+14
773.00,4.38450000E+14
773.01,4.60035000E+14
773.02,4.71292000E+14
773.03,4.75891000E+14
773.04,4.77603000E+14
773.05,4.78307000E+14
773.06,4.78687000E+14
773.07,4.78966000E+14
773.08,4.79194000E+14
773.09,4.79361000E+14
773.10,4.79445000E+14
773.11,4.79421000E+14
773.12,4.79247000E+14
773.13,4.78894000E+14
773.14,4.78412000E+14
773.15,4.77982000E+14
773.16,4.77811000E+14
773.17,4.77906000E+14
773.18,4.78008000E+14
773.19,4.77867000E+14
773.20,4.77551000E+14
773.21,4.77407000E+14
773.22,4.77666000E+14
773.23,4.78185000E+14
773.24,4.78631000E+14
773.25,4.78810000E+14
773.26,4.78742000E+14
773.27,4.78499000E+14
773.28,4.78106000E+14
773.29,4.77561000E+14
773.30,4.76961000E+14
773.31,4.76545000E+14
773.32,4.76496000E+14
773.33,4.76694000E+14
773.34,4.76821000E+14
773.35,4.76672000E+14
773.36,4.76258000E+14
773.37,4.75690000E+14
773.38,4.75095000E+14
773.39,4.74491000E+14
773.40,4.73686000E+14
773.41,4.72441000E+14
773.42,4.70777000E+14
773.43,4.69080000E+14
773.44,4.67886000E+14
773.45,4.67540000E+14
773.46,4.67994000E+14
773.47,4.68915000E+14
773.48,4.69899000E+14
773.49,4.70634000E+14
773.50,4.71014000E+14
773.51,4.71233000E+14
773.52,4.71696000E+14
773.53,4.72658000E+14
773.54,4.73751000E+14
773.55,4.73955000E+14
773.56,4.72287000E+14
773.57,4.68929000E+14
773.58,4.65824000E+14
773.59,4.65305000E+14
773.60,4.67635000E+14
773.61,4.70793000E+14
773.62,4.72921000E+14
773.63,4.73881000E+14
773.64,4.74467000E+14
773.65,4.75200000E+14
773.66,4.76069000E+14
773.67,4.76813000E+14
773.68,4.77229000E+14
773.69,4.77353000E+14
773.70,4.77417000E+14
773.71,4.77595000E+14
773.72,4.77833000E+14
773.73,4.77928000E+14
773.74,4.77733000E+14
773.75,4.77273000E+14
773.76,4.76696000E+14
773.77,4.76074000E+14
773.78,4.75305000E+14
773.79,4.74321000E+14
773.80,4.73450000E+14
773.81,4.73314000E+14
773.82,4.74182000E+14
773.83,4.75623000E+14
773.84,4.76934000E+14
773.85,4.77720000E+14
773.86,4.77982000E+14
773.87,4.77913000E+14
773.88,4.77749000E+14
773.89,4.77657000E+14
773.90,4.77654000E+14
773.91,4.77669000E+14
773.92,4.77704000E+14
773.93,4.77791000E+14
773.94,4.77802000E+14
773.95,4.77439000E+14
773.96,4.76547000E+14
773.97,4.75472000E+14
773.98,4.74937000E+14
773.99,4.75365000E+14
774.00,4.76436000E+14
774.01,4.77509000E+14
774.02,4.78209000E+14
774.03,4.78481000E+14
774.04,4.78373000E+14
774.05,4.77993000E+14
774.06,4.77576000E+14
774.07,4.77390000E+14
774.08,4.77484000E+14
774.09,4.77635000E+14
774.10,4.77632000E+14
774.11,4.77499000E+14
774.12,4.77366000E+14
774.13,4.77269000E+14
774.14,4.77208000E+14
774.15,4.77258000E+14
774.16,4.77469000E+14
774.17,4.77761000E+14
774.18,4.78016000E+14
774.19,4.78161000E+14
774.20,4.78151000E+14
774.21,4.78006000E+14
774.22,4.77840000E+14
774.23,4.77760000E+14
774.24,4.77740000E+14
774.25,4.77682000E+14
774.26,4.77584000E+14
774.27,4.77552000E+14
774.28,4.77646000E+14
774.29,4.77790000E+14
774.30,4.77859000E+14
774.31,4.77782000E+14
774.32,4.77530000E+14
774.33,4.77027000E+14
774.34,4.76129000E+14
774.35,4.74828000E+14
774.36,4.73509000E+14
774.37,4.72788000E+14
774.38,4.72931000E+14
774.39,4.73555000E+14
774.40,4.73988000E+14
774.41,4.73737000E+14
774.42,4.72518000E+14
774.43,4.69767000E+14
