12965.107900  0.510E-04  0.712E+00 0.580E-03   1804.8773  .0276  0.63  -.009000    P 35P 35
12966.808700  0.499E-04  -.702E+00 -.578E-03   1803.1765  .0276  0.63  -.009000    P 35Q 34
12977.107380  0.125E-03  0.712E+00 0.580E-03   1608.0680  .0292  0.63  -.009000    P 33P 33
12978.825380  0.122E-03  -.702E+00 -.577E-03   1606.3500  .0292  0.63  -.009000    P 33Q 32
12988.722740  0.290E-03  0.713E+00 0.579E-03   1422.4995  .0310  0.63  -.009000    P 31P 31
12990.458040  0.283E-03  -.701E+00 -.576E-03   1420.7642  .0310  0.63  -.009000    P 31Q 30
12999.957240  0.634E-03  0.713E+00 0.578E-03   1248.2019  .0328  0.63  -.009000    P 29P 29
13001.709840  0.618E-03  -.701E+00 -.575E-03   1246.4493  .0328  0.63  -.009000    P 29Q 28
